<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
AFLT;D;31/12/08;00:00:00;27.3900000
AFLT;D;11/01/09;00:00:00;27.9400000
AFLT;D;12/01/09;00:00:00;27.9500000
AFLT;D;13/01/09;00:00:00;27.9600000
AFLT;D;14/01/09;00:00:00;28.2400000
AFLT;D;15/01/09;00:00:00;27.2500000
AFLT;D;16/01/09;00:00:00;26.7900000
AFLT;D;19/01/09;00:00:00;25.1800000
AFLT;D;20/01/09;00:00:00;23.9500000
AFLT;D;21/01/09;00:00:00;23.5600000
AFLT;D;22/01/09;00:00:00;21.5000000
AFLT;D;23/01/09;00:00:00;20.2000000
AFLT;D;26/01/09;00:00:00;24.9300000
AFLT;D;27/01/09;00:00:00;22.7000000
AFLT;D;28/01/09;00:00:00;22.5100000
AFLT;D;29/01/09;00:00:00;22.8900000
AFLT;D;30/01/09;00:00:00;23.3000000
AFLT;D;02/02/09;00:00:00;22.6800000
AFLT;D;03/02/09;00:00:00;23.0000000
AFLT;D;04/02/09;00:00:00;23.5500000
AFLT;D;05/02/09;00:00:00;23.5100000
AFLT;D;06/02/09;00:00:00;24.1000000
AFLT;D;09/02/09;00:00:00;24.5900000
AFLT;D;10/02/09;00:00:00;25.3500000
AFLT;D;11/02/09;00:00:00;25.0100000
AFLT;D;12/02/09;00:00:00;25.3000000
AFLT;D;13/02/09;00:00:00;25.7000000
AFLT;D;16/02/09;00:00:00;25.2000000
AFLT;D;17/02/09;00:00:00;25.2300000
AFLT;D;18/02/09;00:00:00;25.1600000
AFLT;D;19/02/09;00:00:00;25.9000000
AFLT;D;20/02/09;00:00:00;25.8100000
AFLT;D;24/02/09;00:00:00;26.7500000
AFLT;D;25/02/09;00:00:00;26.9800000
AFLT;D;26/02/09;00:00:00;26.7500000
AFLT;D;27/02/09;00:00:00;26.5600000
AFLT;D;02/03/09;00:00:00;26.2400000
AFLT;D;03/03/09;00:00:00;27.6600000
AFLT;D;04/03/09;00:00:00;29.9200000
AFLT;D;05/03/09;00:00:00;29.8900000
AFLT;D;06/03/09;00:00:00;29.8900000
