<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
KMAZ;D;30/10/08;00:00:00;38.0000000
KMAZ;D;31/10/08;00:00:00;50.0000000
KMAZ;D;01/11/08;00:00:00;45.0000000
KMAZ;D;05/11/08;00:00:00;42.4800000
KMAZ;D;06/11/08;00:00:00;40.8000000
KMAZ;D;07/11/08;00:00:00;41.8400000
KMAZ;D;10/11/08;00:00:00;42.0000000
KMAZ;D;11/11/08;00:00:00;38.4900000
KMAZ;D;13/11/08;00:00:00;36.4900000
KMAZ;D;14/11/08;00:00:00;37.2900000
KMAZ;D;17/11/08;00:00:00;32.0900000
KMAZ;D;18/11/08;00:00:00;30.0700000
KMAZ;D;19/11/08;00:00:00;30.7500000
KMAZ;D;20/11/08;00:00:00;26.5000000
KMAZ;D;21/11/08;00:00:00;27.4800000
KMAZ;D;24/11/08;00:00:00;28.2600000
KMAZ;D;25/11/08;00:00:00;27.4900000
KMAZ;D;26/11/08;00:00:00;26.4100000
KMAZ;D;27/11/08;00:00:00;27.3000000
KMAZ;D;28/11/08;00:00:00;29.0000000
KMAZ;D;01/12/08;00:00:00;26.1700000
KMAZ;D;02/12/08;00:00:00;26.0000000
KMAZ;D;03/12/08;00:00:00;26.0100000
KMAZ;D;04/12/08;00:00:00;26.4000000
KMAZ;D;05/12/08;00:00:00;25.8300000
KMAZ;D;08/12/08;00:00:00;26.5500000
KMAZ;D;09/12/08;00:00:00;29.2400000
KMAZ;D;10/12/08;00:00:00;29.3800000
KMAZ;D;11/12/08;00:00:00;27.8200000
KMAZ;D;12/12/08;00:00:00;29.6800000
KMAZ;D;15/12/08;00:00:00;28.1400000
KMAZ;D;16/12/08;00:00:00;26.2000000
KMAZ;D;17/12/08;00:00:00;25.0200000
KMAZ;D;18/12/08;00:00:00;24.2500000
KMAZ;D;19/12/08;00:00:00;24.2000000
KMAZ;D;22/12/08;00:00:00;25.5000000
KMAZ;D;23/12/08;00:00:00;25.3800000
KMAZ;D;24/12/08;00:00:00;25.0000000
KMAZ;D;25/12/08;00:00:00;23.3900000
KMAZ;D;26/12/08;00:00:00;22.6000000
KMAZ;D;29/12/08;00:00:00;22.3800000
KMAZ;D;30/12/08;00:00:00;22.3800000
KMAZ;D;31/12/08;00:00:00;22.4200000
KMAZ;D;11/01/09;00:00:00;22.7400000
KMAZ;D;12/01/09;00:00:00;22.3500000
KMAZ;D;13/01/09;00:00:00;22.0500000
KMAZ;D;14/01/09;00:00:00;21.5000000
KMAZ;D;15/01/09;00:00:00;20.2000000
KMAZ;D;16/01/09;00:00:00;19.6000000
KMAZ;D;19/01/09;00:00:00;19.3400000
KMAZ;D;20/01/09;00:00:00;18.6000000
KMAZ;D;21/01/09;00:00:00;18.5900000
KMAZ;D;22/01/09;00:00:00;17.5000000
KMAZ;D;23/01/09;00:00:00;15.1000000
KMAZ;D;26/01/09;00:00:00;14.5700000
KMAZ;D;27/01/09;00:00:00;14.4000000
KMAZ;D;28/01/09;00:00:00;14.4300000
KMAZ;D;29/01/09;00:00:00;14.4600000
KMAZ;D;30/01/09;00:00:00;13.7700000
KMAZ;D;02/02/09;00:00:00;13.3900000
KMAZ;D;03/02/09;00:00:00;13.2000000
KMAZ;D;04/02/09;00:00:00;13.0000000
KMAZ;D;05/02/09;00:00:00;12.2500000
KMAZ;D;06/02/09;00:00:00;12.6000000
KMAZ;D;09/02/09;00:00:00;12.8000000
KMAZ;D;10/02/09;00:00:00;14.2800000
KMAZ;D;11/02/09;00:00:00;16.3000000
KMAZ;D;12/02/09;00:00:00;18.8700000
KMAZ;D;13/02/09;00:00:00;20.2900000
KMAZ;D;16/02/09;00:00:00;18.8700000
KMAZ;D;17/02/09;00:00:00;17.1300000
KMAZ;D;18/02/09;00:00:00;16.4000000
KMAZ;D;19/02/09;00:00:00;18.1600000
KMAZ;D;20/02/09;00:00:00;17.2500000
KMAZ;D;24/02/09;00:00:00;17.1500000
KMAZ;D;25/02/09;00:00:00;16.9700000
KMAZ;D;26/02/09;00:00:00;17.6400000
KMAZ;D;27/02/09;00:00:00;17.0000000
KMAZ;D;02/03/09;00:00:00;16.5000000
KMAZ;D;03/03/09;00:00:00;17.0400000
KMAZ;D;04/03/09;00:00:00;16.5000000
KMAZ;D;05/03/09;00:00:00;16.5000000
KMAZ;D;06/03/09;00:00:00;16.4400000
KMAZ;D;10/03/09;00:00:00;17.1000000
KMAZ;D;11/03/09;00:00:00;16.9000000
KMAZ;D;12/03/09;00:00:00;16.6900000
KMAZ;D;13/03/09;00:00:00;16.8500000
KMAZ;D;16/03/09;00:00:00;16.6500000
KMAZ;D;17/03/09;00:00:00;16.7800000
KMAZ;D;18/03/09;00:00:00;16.3400000
KMAZ;D;19/03/09;00:00:00;16.5300000
KMAZ;D;20/03/09;00:00:00;16.6500000
KMAZ;D;23/03/09;00:00:00;18.3400000
KMAZ;D;24/03/09;00:00:00;17.4000000
KMAZ;D;25/03/09;00:00:00;18.2000000
KMAZ;D;26/03/09;00:00:00;18.7000000
KMAZ;D;27/03/09;00:00:00;18.2000000
KMAZ;D;30/03/09;00:00:00;20.6900000
