<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SBER;D;24/09/08;00:00:00;45.8000000
SBER;D;25/09/08;00:00:00;46.3500000
SBER;D;26/09/08;00:00:00;43.7800000
SBER;D;29/09/08;00:00:00;40.2000000
SBER;D;30/09/08;00:00:00;43.6900000
SBER;D;01/10/08;00:00:00;42.0700000
SBER;D;02/10/08;00:00:00;41.4500000
SBER;D;03/10/08;00:00:00;42.1000000
SBER;D;06/10/08;00:00:00;35.5000000
SBER;D;07/10/08;00:00:00;36.5000000
SBER;D;08/10/08;00:00:00;30.0000000
SBER;D;09/10/08;00:00:00;31.5400000
SBER;D;13/10/08;00:00:00;28.6000000
SBER;D;14/10/08;00:00:00;34.0000000
SBER;D;15/10/08;00:00:00;29.3500000
SBER;D;16/10/08;00:00:00;27.3800000
SBER;D;17/10/08;00:00:00;26.1800000
SBER;D;20/10/08;00:00:00;26.5100000
SBER;D;21/10/08;00:00:00;26.5300000
SBER;D;22/10/08;00:00:00;25.6000000
SBER;D;23/10/08;00:00:00;22.6700000
SBER;D;24/10/08;00:00:00;17.5000000
SBER;D;28/10/08;00:00:00;18.1000000
SBER;D;29/10/08;00:00:00;22.1500000
SBER;D;30/10/08;00:00:00;28.6900000
SBER;D;31/10/08;00:00:00;27.7700000
SBER;D;01/11/08;00:00:00;28.3900000
SBER;D;05/11/08;00:00:00;28.6000000
SBER;D;06/11/08;00:00:00;26.1000000
SBER;D;07/11/08;00:00:00;28.8000000
SBER;D;10/11/08;00:00:00;30.6600000
SBER;D;11/11/08;00:00:00;27.0100000
SBER;D;13/11/08;00:00:00;25.2300000
SBER;D;14/11/08;00:00:00;25.1800000
SBER;D;17/11/08;00:00:00;23.5800000
SBER;D;18/11/08;00:00:00;25.5300000
SBER;D;19/11/08;00:00:00;24.4500000
SBER;D;20/11/08;00:00:00;24.0300000
SBER;D;21/11/08;00:00:00;22.7400000
SBER;D;24/11/08;00:00:00;25.8000000
SBER;D;25/11/08;00:00:00;24.6000000
SBER;D;26/11/08;00:00:00;24.0400000
SBER;D;27/11/08;00:00:00;24.6700000
SBER;D;28/11/08;00:00:00;23.2100000
SBER;D;01/12/08;00:00:00;22.0000000
SBER;D;02/12/08;00:00:00;22.0500000
SBER;D;03/12/08;00:00:00;21.0100000
SBER;D;04/12/08;00:00:00;20.4400000
SBER;D;05/12/08;00:00:00;20.4400000
SBER;D;08/12/08;00:00:00;21.6100000
SBER;D;09/12/08;00:00:00;21.0200000
SBER;D;10/12/08;00:00:00;21.0500000
SBER;D;11/12/08;00:00:00;22.0400000
SBER;D;12/12/08;00:00:00;22.0700000
SBER;D;15/12/08;00:00:00;22.4900000
SBER;D;16/12/08;00:00:00;22.7800000
SBER;D;17/12/08;00:00:00;22.3300000
SBER;D;18/12/08;00:00:00;21.7000000
SBER;D;19/12/08;00:00:00;22.2000000
SBER;D;22/12/08;00:00:00;22.8100000
SBER;D;23/12/08;00:00:00;23.5100000
SBER;D;24/12/08;00:00:00;23.2400000
SBER;D;25/12/08;00:00:00;22.9500000
SBER;D;26/12/08;00:00:00;22.1200000
SBER;D;29/12/08;00:00:00;22.0000000
SBER;D;30/12/08;00:00:00;23.0000000
SBER;D;31/12/08;00:00:00;22.7900000
SBER;D;11/01/09;00:00:00;22.9800000
SBER;D;12/01/09;00:00:00;22.7900000
SBER;D;13/01/09;00:00:00;22.0500000
SBER;D;14/01/09;00:00:00;20.6000000
SBER;D;15/01/09;00:00:00;20.2000000
SBER;D;16/01/09;00:00:00;19.9900000
SBER;D;19/01/09;00:00:00;18.4600000
SBER;D;20/01/09;00:00:00;17.1000000
SBER;D;21/01/09;00:00:00;17.4500000
SBER;D;22/01/09;00:00:00;15.6500000
SBER;D;23/01/09;00:00:00;15.2000000
SBER;D;26/01/09;00:00:00;17.1000000
SBER;D;27/01/09;00:00:00;16.2600000
SBER;D;28/01/09;00:00:00;17.1000000
SBER;D;29/01/09;00:00:00;16.4600000
SBER;D;30/01/09;00:00:00;16.4400000
SBER;D;02/02/09;00:00:00;15.8800000
SBER;D;03/02/09;00:00:00;15.2500000
SBER;D;04/02/09;00:00:00;15.2700000
SBER;D;05/02/09;00:00:00;14.8700000
SBER;D;06/02/09;00:00:00;15.5800000
SBER;D;09/02/09;00:00:00;16.7800000
SBER;D;10/02/09;00:00:00;18.1900000
SBER;D;11/02/09;00:00:00;18.5500000
SBER;D;12/02/09;00:00:00;18.5000000
SBER;D;13/02/09;00:00:00;18.9900000
SBER;D;16/02/09;00:00:00;17.8000000
SBER;D;17/02/09;00:00:00;15.3000000
SBER;D;18/02/09;00:00:00;14.6300000
SBER;D;19/02/09;00:00:00;15.1800000
SBER;D;20/02/09;00:00:00;14.4000000
SBER;D;24/02/09;00:00:00;14.2300000
SBER;D;25/02/09;00:00:00;14.1600000
SBER;D;26/02/09;00:00:00;14.6900000
SBER;D;27/02/09;00:00:00;14.2700000
SBER;D;02/03/09;00:00:00;14.3300000
SBER;D;03/03/09;00:00:00;15.0300000
SBER;D;04/03/09;00:00:00;16.3800000
SBER;D;05/03/09;00:00:00;15.6500000
SBER;D;06/03/09;00:00:00;15.8100000
SBER;D;10/03/09;00:00:00;17.0600000
SBER;D;11/03/09;00:00:00;17.1400000
SBER;D;12/03/09;00:00:00;16.6800000
SBER;D;13/03/09;00:00:00;16.9000000
SBER;D;16/03/09;00:00:00;18.3000000
SBER;D;17/03/09;00:00:00;20.2500000
SBER;D;18/03/09;00:00:00;20.4700000
SBER;D;19/03/09;00:00:00;24.0500000
SBER;D;20/03/09;00:00:00;22.9000000
SBER;D;23/03/09;00:00:00;25.4200000
