<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
SIBN;D;19/05/08;00:00:00;169.2000000
SIBN;D;20/05/08;00:00:00;164.5500000
SIBN;D;21/05/08;00:00:00;164.0000000
SIBN;D;22/05/08;00:00:00;164.0000000
SIBN;D;23/05/08;00:00:00;168.5000000
SIBN;D;26/05/08;00:00:00;170.5000000
SIBN;D;27/05/08;00:00:00;170.0000000
SIBN;D;28/05/08;00:00:00;169.4000000
SIBN;D;29/05/08;00:00:00;173.7000000
SIBN;D;30/05/08;00:00:00;176.9800000
SIBN;D;02/06/08;00:00:00;179.3500000
SIBN;D;03/06/08;00:00:00;179.6400000
SIBN;D;04/06/08;00:00:00;172.5200000
SIBN;D;05/06/08;00:00:00;177.9000000
SIBN;D;06/06/08;00:00:00;181.5000000
SIBN;D;07/06/08;00:00:00;181.1000000
SIBN;D;09/06/08;00:00:00;188.0000000
SIBN;D;10/06/08;00:00:00;182.1800000
SIBN;D;11/06/08;00:00:00;187.6500000
SIBN;D;16/06/08;00:00:00;190.1000000
SIBN;D;17/06/08;00:00:00;189.0000000
SIBN;D;18/06/08;00:00:00;187.4300000
SIBN;D;19/06/08;00:00:00;188.5800000
SIBN;D;20/06/08;00:00:00;189.5000000
SIBN;D;23/06/08;00:00:00;188.9300000
SIBN;D;24/06/08;00:00:00;182.5000000
SIBN;D;25/06/08;00:00:00;181.7700000
SIBN;D;26/06/08;00:00:00;180.9400000
SIBN;D;27/06/08;00:00:00;187.1000000
SIBN;D;30/06/08;00:00:00;187.9800000
SIBN;D;01/07/08;00:00:00;183.2200000
SIBN;D;02/07/08;00:00:00;187.9000000
SIBN;D;03/07/08;00:00:00;185.9800000
SIBN;D;04/07/08;00:00:00;177.3000000
SIBN;D;07/07/08;00:00:00;176.0000000
SIBN;D;08/07/08;00:00:00;175.3000000
SIBN;D;09/07/08;00:00:00;175.0000000
SIBN;D;10/07/08;00:00:00;175.6500000
SIBN;D;11/07/08;00:00:00;171.2000000
SIBN;D;14/07/08;00:00:00;182.0400000
SIBN;D;15/07/08;00:00:00;184.0000000
SIBN;D;16/07/08;00:00:00;183.5000000
SIBN;D;17/07/08;00:00:00;183.9100000
SIBN;D;18/07/08;00:00:00;180.0300000
SIBN;D;21/07/08;00:00:00;181.8000000
SIBN;D;22/07/08;00:00:00;179.0000000
SIBN;D;23/07/08;00:00:00;175.0000000
SIBN;D;24/07/08;00:00:00;174.3900000
SIBN;D;25/07/08;00:00:00;158.0000000
SIBN;D;28/07/08;00:00:00;154.2300000
SIBN;D;29/07/08;00:00:00;145.5000000
SIBN;D;30/07/08;00:00:00;147.0000000
SIBN;D;31/07/08;00:00:00;148.2500000
SIBN;D;01/08/08;00:00:00;147.9000000
SIBN;D;04/08/08;00:00:00;149.9000000
SIBN;D;05/08/08;00:00:00;139.8000000
SIBN;D;06/08/08;00:00:00;139.8000000
SIBN;D;07/08/08;00:00:00;139.0100000
SIBN;D;08/08/08;00:00:00;130.5000000
SIBN;D;11/08/08;00:00:00;133.6900000
SIBN;D;12/08/08;00:00:00;137.6000000
SIBN;D;13/08/08;00:00:00;135.0000000
SIBN;D;14/08/08;00:00:00;137.7200000
SIBN;D;15/08/08;00:00:00;140.5500000
SIBN;D;18/08/08;00:00:00;139.6000000
SIBN;D;19/08/08;00:00:00;132.1500000
SIBN;D;20/08/08;00:00:00;132.4900000
SIBN;D;21/08/08;00:00:00;131.3900000
SIBN;D;22/08/08;00:00:00;128.2500000
SIBN;D;25/08/08;00:00:00;121.8000000
SIBN;D;26/08/08;00:00:00;118.3000000
SIBN;D;27/08/08;00:00:00;115.6700000
SIBN;D;28/08/08;00:00:00;117.7000000
SIBN;D;29/08/08;00:00:00;115.5600000
SIBN;D;01/09/08;00:00:00;118.5600000
SIBN;D;02/09/08;00:00:00;121.3000000
SIBN;D;03/09/08;00:00:00;117.9900000
SIBN;D;04/09/08;00:00:00;116.0200000
