<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
LKOH;D;04/06/09;00:00:00;1675.6000000
LKOH;D;05/06/09;00:00:00;1691.0200000
LKOH;D;08/06/09;00:00:00;1689.8800000
LKOH;D;09/06/09;00:00:00;1649.0000000
LKOH;D;10/06/09;00:00:00;1655.0000000
LKOH;D;11/06/09;00:00:00;1659.0000000
LKOH;D;15/06/09;00:00:00;1559.9800000
LKOH;D;16/06/09;00:00:00;1582.1000000
LKOH;D;17/06/09;00:00:00;1514.0000000
LKOH;D;18/06/09;00:00:00;1498.7900000
LKOH;D;19/06/09;00:00:00;1473.0200000
LKOH;D;22/06/09;00:00:00;1370.7900000
LKOH;D;23/06/09;00:00:00;1344.9800000
LKOH;D;24/06/09;00:00:00;1410.0000000
LKOH;D;25/06/09;00:00:00;1390.0000000
LKOH;D;26/06/09;00:00:00;1373.7100000
LKOH;D;29/06/09;00:00:00;1399.9900000
LKOH;D;30/06/09;00:00:00;1379.0000000
LKOH;D;01/07/09;00:00:00;1424.9900000
LKOH;D;02/07/09;00:00:00;1373.7300000
LKOH;D;03/07/09;00:00:00;1378.9900000
LKOH;D;06/07/09;00:00:00;1317.9000000
LKOH;D;07/07/09;00:00:00;1325.0000000
LKOH;D;08/07/09;00:00:00;1309.0000000
LKOH;D;09/07/09;00:00:00;1310.0000000
LKOH;D;10/07/09;00:00:00;1304.9900000
LKOH;D;13/07/09;00:00:00;1344.9400000
LKOH;D;14/07/09;00:00:00;1363.4200000
LKOH;D;15/07/09;00:00:00;1467.0000000
LKOH;D;16/07/09;00:00:00;1444.8900000
LKOH;D;17/07/09;00:00:00;1475.0000000
LKOH;D;20/07/09;00:00:00;1479.9900000
LKOH;D;21/07/09;00:00:00;1519.9900000
LKOH;D;22/07/09;00:00:00;1475.0000000
LKOH;D;23/07/09;00:00:00;1553.0000000
LKOH;D;24/07/09;00:00:00;1556.0100000
LKOH;D;27/07/09;00:00:00;1534.9900000
LKOH;D;28/07/09;00:00:00;1487.9600000
